Start date/time,End date/time,Residential load [kW],PV generation [kW],Electricity price [€/MWh],Marginal emission factor [kg CO2eq/kWh]
2021-04-02 15:30:00,2021-04-02 15:45:00,4.871170846554809,23.824479833333328,0.02382,0.0
2021-04-02 15:45:00,2021-04-02 16:00:00,14.676858800330049,22.481015916666657,0.02382,0.0
2021-04-02 16:00:00,2021-04-02 16:15:00,17.355102836291945,20.382832999999994,0.012400000000000001,0.0
2021-04-02 16:15:00,2021-04-02 16:30:00,2.8505882198382038,25.906410000000008,0.012400000000000001,0.0
2021-04-02 16:30:00,2021-04-02 16:45:00,1.2188079929633795,25.4536795,0.012400000000000001,0.0
2021-04-02 16:45:00,2021-04-02 17:00:00,9.008823770610894,30.27596733333334,0.012400000000000001,0.0
2021-04-02 17:00:00,2021-04-02 17:15:00,12.096031045727011,24.650527416666662,0.030010000000000002,0.0
2021-04-02 17:15:00,2021-04-02 17:30:00,20.551499521759812,14.698326166666671,0.030010000000000002,0.0
2021-04-02 17:30:00,2021-04-02 17:45:00,21.59032016513839,14.31454283333333,0.030010000000000002,0.0
2021-04-02 17:45:00,2021-04-02 18:00:00,18.42635243657976,17.604928500000003,0.030010000000000002,0.0
2021-04-02 18:00:00,2021-04-02 18:15:00,15.806975795535768,11.446952666666668,0.042,0.0
2021-04-02 18:15:00,2021-04-02 18:30:00,21.783402824910684,7.3411356666666645,0.042,0.0
2021-04-02 18:30:00,2021-04-02 18:45:00,26.50155989404745,3.0176841388888884,0.042,0.0
2021-04-02 18:45:00,2021-04-02 19:00:00,32.456741762591754,5.883969166666665,0.042,0.0
2021-04-02 19:00:00,2021-04-02 19:15:00,3.4687912181606073,23.537525000000002,0.04972,0.0
2021-04-02 19:15:00,2021-04-02 19:30:00,25.947157852179025,6.459920499999996,0.04972,0.0
2021-04-02 19:30:00,2021-04-02 19:45:00,30.344224134004467,0.28392216666666664,0.04972,0.0
2021-04-02 19:45:00,2021-04-02 20:00:00,26.509035675100762,0.3511930000000001,0.04972,0.0
2021-04-02 20:00:00,2021-04-02 20:15:00,20.3452020293716,0.0,0.05074,0.0
2021-04-02 20:15:00,2021-04-02 20:30:00,27.311198681983438,0.0,0.05074,0.0
2021-04-02 20:30:00,2021-04-02 20:45:00,25.86924274387409,0.0,0.05074,0.0
